44,1552756860.49298,192.168.0.106,55482,192.168.0.104,113,tcp,1.4999999999999999e-05,0,0,REJ,1,60,1,40,Probe
45,1552754099.26515,192.168.0.104,35346,52.222.251.156,443,tcp,0.07621599999999999,1169,6013,S1,10,1697,9,6489,normal
46,1544119862.00184,192.168.0.104,0,212.27.162.64,1425,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
47,1545580553.8517199,109.172.145.25,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
48,1544119862.00261,192.168.0.104,0,4.144.202.22,1472,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
49,1551087657.06203,192.168.0.104,58984,23.100.69.251,443,tcp,0.485088,985,6110,S1,10,1513,7,6482,normal
50,1552754300.77667,192.168.0.104,52356,35.156.113.160,443,tcp,0.100882,1693,4085,S1,9,2169,7,4457,normal
51,1552769102.9068599,192.168.0.104,0,245.198.38.123,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
52,1552756530.49751,192.168.0.106,41884,192.168.0.104,497,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
53,1551086705.50615,192.168.0.105,38294,192.168.0.104,2196,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
54,1552754865.15467,192.168.0.104,49256,35.170.0.145,443,tcp,0.105778,288,325,OTH,2,392,2,429,normal
55,1544119868.40486,192.168.0.104,0,215.6.134.132,48640,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
56,1552754872.5536401,192.168.0.104,51688,104.16.121.127,443,tcp,0.177879,610,724,S1,7,910,5,936,normal
57,1551087499.1354,192.168.0.104,44758,172.217.23.165,443,tcp,0.015022,1,0,OTH,1,52,1,52,normal
58,1551086705.56796,192.168.0.106,43764,192.168.0.104,5999,tcp,3e-06,0,0,REJ,1,60,1,40,Probe
59,1552756860.52911,192.168.0.106,33728,192.168.0.104,1721,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
60,1551086705.51681,192.168.0.105,54296,192.168.0.104,1028,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
61,1545580553.72819,217.132.68.255,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
